id,title,url,artistUrl,artistName,artistId,completitionYear,width,image,height,genres,styles,media,tags,period,location,galleries,description
5772758cedc2cb3880cea84c,Tsar Nicholas II,tsar-nicholas-ii-1915,boris-kustodiev,Boris Kustodiev,57726d85edc2cb3880b48f21,1915.0,603,https://uploads8.wikiart.org/images/boris-kustodiev/tsar-nicholas-ii-1915.jpg!Large.jpg,600,['portrait'],['Art Nouveau (Modern)'],[],"['male-portraits', 'famous-people', 'Tsar-Nicholas-II', 'Monarch', 'Facial hair', 'Prophet']",,,[],
57727349edc2cb3880c80bbc,Self-Portrait,self-portrait-1910,kazimir-malevich,Kazimir Malevich,57726d84edc2cb3880b48b4f,1910.0,628,https://uploads6.wikiart.org/images/kazimir-malevich/self-portrait-1910.jpg!Large.jpg,600,['self-portrait'],['Fauvism'],"['gouache', 'paper']",[],,,"['Tretyakov Gallery, Moscow, Russia']",
57726f0cedc2cb3880b945e5,The Fountain of Love,the-fountain-of-love-1785-1,jean-honore-fragonard,Jean-Honore Fragonard,57726d7eedc2cb3880b47e9c,1785.0,496,https://uploads4.wikiart.org/images/jean-honore-fragonard/the-fountain-of-love.jpg!Large.jpg,600,['allegorical painting'],['Rococo'],"['oil', 'canvas']","['allegories-and-symbols', 'Human']",,,[],"During the French Revolution, Fragonard’s erotic and frivolous paintings depicting men and women in dreamlike play settings were in less demand. Most of his patrons, rich noblemen or members of Louis XV’s court, had either been exiled or guillotined. At this time, Fragonard began a series of paintings which explored the allegories of love in less frivolous ways, and this is one such painting. According to legend, the fountain of love had the ability to set hearts alight with love, and this painting, Fragonard beautifully illustrates a young couple eager to drink from the fountain, in which two cupids offer the pair a cup to drink. "
577275ccedc2cb3880cf618e,Blue-02,blue-02,georgia-o-keeffe,Georgia O'Keeffe,57726d86edc2cb3880b49037,1916.0,420,https://uploads4.wikiart.org/images/georgia-o-keeffe/blue-02.jpg!Large.jpg,600,['abstract'],['Abstract Art'],"['watercolor', 'paper']",[],,,"['Brooklyn Museum, New York City, NY, US']",
577273c4edc2cb3880c9c0d5,"View from the Artist's Studio, Le Cannet",view-from-the-artist-s-studio-le-cannet-1945,pierre-bonnard,Pierre Bonnard,57726d84edc2cb3880b48bdd,1945.0,750,https://uploads3.wikiart.org/images/pierre-bonnard/view-from-the-artist-s-studio-le-cannet-1945.jpg!Large.jpg,563,['landscape'],['Post-Impressionism'],"['oil', 'canvas']",['Leaf'],,,[],"Similar to his fellow Nabis artists, Bonnard preferred the use of color and decorative elements to the academic technicalities in art. He became devoted to flattening out his representations into two dimensions, and exploring the many properties of color. After he settled in Le Cannet, in Southern France, he became entranced with the seductive properties of the light there, and painted over 300 hundred works which portrayed the vibrant energy of the Southern French region. View from the Artist’s Studio was created only two years before his death, and with the nondescript pathway and colorful background displays more of an abstraction of form that his earlier works."
5772701bedc2cb3880bcf469,St. George and the Dragon,st-george-and-the-dragon,paolo-uccello,Paolo Uccello,57726d80edc2cb3880b48351,1470.0,750,https://uploads0.wikiart.org/images/paolo-uccello/st-george-and-the-dragon.jpg!Large.jpg,576,['religious painting'],['Early Renaissance'],"['oil', 'canvas']","['Christianity', 'saints-and-apostles', 'St.-George', 'Mythology']",,,"['National Gallery, London, UK']",
577270efedc2cb3880bfaf63,Last Judgment,last-judgment,fra-angelico,Fra Angelico,57726d82edc2cb3880b48615,1431.0,750,https://uploads6.wikiart.org/images/fra-angelico/last-judgment.jpg!Large.jpg,365,['religious painting'],['Early Renaissance'],"['panel', 'tempera']","['Christianity', 'saints-and-apostles', 'Last-Judgment']",,,"['Basilica di San Marco, Florence, Italy']",
57727560edc2cb3880ce11a2,The Lesson of Love,the-lesson-of-love-1716,antoine-watteau,Antoine Watteau,57726d85edc2cb3880b48ef1,1716.0,750,https://uploads1.wikiart.org/images/antoine-watteau/the-lesson-of-love-1716.jpg!Large.jpg,555,['pastorale'],['Rococo'],"['oil', 'panel']","['pastoral-scenes', 'gardens-and-parks']",,,"['Nationalmuseum, Stockholm, Sweden']",
57727d90edc2cb3880e7f36d,Birthday Boy,birthday-boy,eric-fischl,Eric Fischl,57726d97edc2cb3880b4b2ad,1983.0,750,https://uploads4.wikiart.org/images/eric-fischl/birthday-boy.jpg!Large.jpg,573,['nude painting (nu)'],['Contemporary Realism'],[],"['female-nude', 'Room']",,,[],
577270a0edc2cb3880bed74b,The-Deluge,the-deluge,gustave-dore,Gustave Dore,57726d81edc2cb3880b48481,,460,https://uploads3.wikiart.org/images/gustave-dore/the-deluge.jpg!Large.jpg,600,['religious painting'],['Romanticism'],[],"['animals', 'fires-and-floods', 'tigers', 'Great-Flood', 'Deluge', 'Old-Testament']",,,[],
577273b5edc2cb3880c95032,Dining Room on the Garden,dining-room-on-the-garden,pierre-bonnard,Pierre Bonnard,57726d84edc2cb3880b48bdd,,648,https://uploads2.wikiart.org/images/pierre-bonnard/dining-room-on-the-garden.jpg!Large.jpg,600,['interior'],['Intimism'],"['oil', 'canvas']",[],,,"['Solomon R. Guggenheim Museum, New York City, NY, US']","At the time Bonnard was painting this summer breakfast scene, Rockefeller Center stood half built and Europe was gearing itself for war. Yet the modern world seems all but ignored in Bonnard's painting, which harks back to the artistic tenets of the late 19th century, its vibrant colors conjuring up the canvases and theories of Paul Gauguin's circle. Around 1890, Bonnard belonged to the Nabis (from the Hebrew word for ""prophet""), a group that tended to paint mystical or occult scenes in order to invoke extraordinary psychic states. As this painting shows, Bonnard still lent a hallucinatory aura to the everyday some 40 years later.

Bonnard resolutely painted subjects such as those in Dining Room on the Garden (Grande salle à manger sur le jardin, 1934–35) for most of his life, being called très japonard (very Japanese-like) for his attempts to create a charged psychological moment in a virtually non-perspectival domestic space reminiscent of Japanese prints. This painting, one of more than 60 dining-room scenes he made between 1927 and 1947, is neither decorative (as these works have often been called) nor is its subject truly his first concern. Dining Room on the Garden sets out to capture the moment and the intrinsically ungraspable play of mood and light. On close inspection, the colored areas within the flattened picture plane lose their relation to the objects depicted: a chair melds into the window frame; the window echoes the painting's borders, becoming a view within a view; and Marthe, the painter's oft-depicted wife, merges passively into her surroundings. It is in his ability to create a timeless microcosm while laying bare the gesture of applying paint to canvas that Bonnard's modernism is revealed."
577271a8edc2cb3880c24d65,The Harvest of Hay in Eragny,the-harvest-of-hay-in-eragny-1887,camille-pissarro,Camille Pissarro,57726d82edc2cb3880b48740,1887.0,750,https://uploads3.wikiart.org/00330/images/camille-pissarro/het-hooien-ragny-s0520s2010-van-gogh-museum.jpg!Large.jpg,578,['genre painting'],"['Pointillism', 'Neo-Impressionism']","['oil', 'canvas']",['1880s paintings from France'],,,"['Van Gogh Museum, Amsterdam, Netherlands']","This painting depicts a hay harvesting scene in the countryside near Éragny, where the artist lived with his family from 1884 until his death in 1903. In the center of the canvas, a woman uses a hayfork while behind her others do similar work in a brightly lit field punctuated by haystacks.

Pissarro adopted the [url href=https://www.wikiart.org/en/paintings-by-style/pointillism]Pointillist[/url] technique in 1886, saying that ""[url href=https://www.wikiart.org/en/artists-by-art-movement/neo-impressionism]Neo-Impressionism[/url] was the next phase in the logical march of [url href=https://www.wikiart.org/en/artists-by-art-movement/impressionism]Impressionism[/url]."" What set his work apart from the other Neo-Impressionists was his emphasis on rural life and labor. Pissarro's depiction of peasant life along with his own scientific explorations of color speaks to the anarchist theories he adopted in the latter half of the 1870s.

Pissarro felt that his scientific studies freed him from the Academy's strictures of how to see and depict reality. He also evoked the utopian visions of peasant societies he read about in the writings of anarchists Pierre-Joseph Proudhon and Peter Kropotkin. Pissarro wanted ""to educate the public,"" by portraying the common man, but he also wanted to avoid idealizing and sentimentalizing his subjects. In this work, he depicts the effort of hay harvesting, both in the man at the left arching his back to toss the hay up and in the woman at the center, the strength palpable in her back and shoulders."
57727044edc2cb3880bd8e4a,Breton Women at the Well near Batz,the-augustan-bridge-at-narni-1826,camille-corot,Camille Corot,57726d81edc2cb3880b483d2,1844.0,750,https://uploads0.wikiart.org/images/camille-corot/the-augustan-bridge-at-narni-1826.jpg!Large.jpg,501,['landscape'],['Realism'],"['oil', 'paper']","['countryside', 'cliffs-and-rocks']",,,[],"Like many artists of his day, Corot traveled to Italy to study the works of the great Renaissance masters and paint the great Roman ruins. During his youthful sojourn in the country, he was challenged by the bright sunlight of the Italian countryside, which produced intense yellow hues that threatened to wash away all other colors. He was able to overcome his challenge, however, to the benefit of his color palette, which he would take with him throughout the rest of his paintings. He learned to take a monochromatic scheme and vary the shades to beautiful complimentary tones. This particular view was also painted by Corot’s fellow artists Achille-Etna Michallon, who had been Corot’s teacher, and his friend Ernst Fries. "
57727638edc2cb3880d0b742,"Simultaneous Windows (2nd Motif, 1st Part)",simultaneous-windows-2nd-motif-1st-part,robert-delaunay,Robert Delaunay,57726d87edc2cb3880b491d5,1912.0,400,https://uploads7.wikiart.org/images/robert-delaunay/simultaneous-windows-2nd-motif-1st-part.jpg,490,['abstract'],['Orphism'],[],['Textile'],,,"['Solomon R. Guggenheim Museum, New York City, NY, US']",
57726fc2edc2cb3880bbb785,Portrait of Loris-Melikov,portrait-of-loris-melikov-1888,ivan-aivazovsky,Ivan Aivazovsky,57726d80edc2cb3880b48261,1888.0,475,https://uploads8.wikiart.org/images/ivan-aivazovsky/portrait-of-loris-melikov-1888.jpg!Large.jpg,600,['portrait'],['Romanticism'],[],"['male-portraits', 'famous-people', 'Mikhail-Loris-Melikov', 'Monarch', 'Facial hair', 'Beard', 'Gentleman']",,,[],"This painting exemplifies Aivazovsky’s varied technique. Not only was he adept at painting melodramatic and layered landscapes and coastal scenes, full of emotion and vigor, but he was also skilled at painting naturalistic portraits. This portrait is of Count Mikhail Tarielovich Loris-Melikov, a Russian-Armenian statesman and general. It illustrates the esteem at which the highly-decorated Count was held, suggesting his honor and respect. It is also highly detailed, from the grey hairs the in the subject beard, to the shimmer of his medals. This portrait also illustrates the painter’s extreme skill in depicting light in his paintings, making you wonder whether or not the gleam in Loris-Melikov’s eye is the work of the painter or the portrayal of a more deeply felt emotion."
57726f83edc2cb3880bb116d,Don Quixote and Sancho Pansa,don-quixote-and-sancho-pansa-1870,honore-daumier,Honore Daumier,57726d7fedc2cb3880b481f6,1870.0,416,https://uploads7.wikiart.org/images/honore-daumier/don-quixote-and-sancho-pansa-2.jpg!Large.jpg,600,['literary painting'],['Impressionism'],"['oil', 'canvas']","['animals', 'horses', 'fictional-characters', 'Don-Quixote', 'Rocinante', 'Sancho-Panza', 'Rein', 'Horse']",,,"['Neue Pinakothek, Munich, Germany']","One of Daumier’s favorite themes was Don Quixote, whose life continually fascinated him. At the time of his death, Daumier had completed 49 drawings and 29 paintings of Don Quixote, which was one of the most famous piece of literature from the Spanish Golden Age, and a founding work of Modern Western Literature. The themes of Don Quixote, those of inventiveness, quick thinking, and deception, permeated society, and have been used by many other artists and musicians, including Picasso and Strauss, including Daumier. Perhaps in Don Quixote Daumier was able to find himself in a literary hero, as he saw himself in a quixotic struggle with the society which he so loved to satirize. "
57727e81edc2cb3880eb0a06,Satyr Mason,satyr-mason,agostino-carracci,Agostino Carracci,57726d9bedc2cb3880b4b844,,400,https://uploads8.wikiart.org/images/agostino-carracci/satyr-mason.jpg,519,['mythological painting'],['Baroque'],[],"['female-nude', 'Greek-and-Roman-Mythology', 'nymphs-and-satyrs', 'couples', 'male-nude', 'Mythology']",,,['Private Collection'],
577276e4edc2cb3880d31345,The Apotheosis of War,the-apotheosis-of-war-1871,vasily-vereshchagin,Vasily Vereshchagin,57726d88edc2cb3880b494f5,1871.0,750,https://uploads8.wikiart.org/images/vasily-vereshchagin/the-apotheosis-of-war-1871.jpg!Large.jpg,471,['landscape'],['Realism'],[],"['battles-and-wars', 'skeletons-and-skulls']",,,"['Tretyakov Gallery, Moscow, Russia']",
577276a5edc2cb3880d206ad,Promethée,prometheus-1868,gustave-moreau,Gustave Moreau,57726d88edc2cb3880b49467,1868.0,356,https://uploads1.wikiart.org/images/gustave-moreau/prometheus-1868.jpg!Large.jpg,600,['mythological painting'],['Symbolism'],"['oil', 'watercolor', 'canvas']","['Greek-and-Roman-Mythology', 'tytans', 'Mythology', 'Human']",,,['Private Collection'],
57726e16edc2cb3880b5f1f5,The Three Philosophers,the-three-philosophers-1509,giorgione,Giorgione,57726d7aedc2cb3880b479c7,1509.0,647,https://uploads2.wikiart.org/00340/images/giorgione/the-three-philosophers.jpg,550,['genre painting'],['High Renaissance'],"['oil', 'canvas']","['arts-and-crafts', 'scientists', 'philosophers']",,,"['Kunsthistorisches Museum, Vienna, Austria']","This painting was commissioned by a Venetian merchant, Taddeo Contarini, who had an interest in the occult and alchemy. The painting depicts three philosophers: one young, one middle aged, and one old. According to one interpretation, the three figures are said to represent the three stages of human thought: the Renaissance, the age of Muslim academic expansion, and the Middle Ages. Other interpretations include that the philosophers are standing outside Plato’s cave, or that they are the Three Magi, outside the tomb of Jesus.  One of Giorgione’s last works before his death, it is said to have been finished by Sebastiano del Pombo, a Venetian artist who was highly influenced by Giorgione’s style.  "
5772789eedc2cb3880d89870,Christ,christ,odilon-redon,Odilon Redon,57726d8aedc2cb3880b498fb,,473,https://uploads8.wikiart.org/images/odilon-redon/christ.jpg!Large.jpg,600,['religious painting'],['Symbolism'],"['lithography', 'paper']","['Christianity', 'Jesus-Christ', 'Face', 'Head', 'Forehead', 'Eye']",,,[],
57726e35edc2cb3880b624c8,Jupiter and Io,jupiter-and-io-1532,antonio-da-correggio,Antonio da Correggio,57726d7bedc2cb3880b47aec,1532.0,259,https://uploads3.wikiart.org/00380/images/correggio/800px-antonio-allegri-called-correggio-jupiter-and-io-google-art-project.jpg!Large.jpg,600,['mythological painting'],['Mannerism (Late Renaissance)'],"['oil', 'canvas']","['Greek-and-Roman-Mythology', 'gods-and-goddesses', 'Io', 'Jupiter/Zeus', 'Mythology', 'Cupid']",,,"['Kunsthistorisches Museum, Vienna, Austria']","Possibly intended for the Duke of Mantua, Federico Il Gonzaga, this painting depicts another tale of Jupiter’s love. In the myth, Jupiter seduces Io, daughter of Inachus, first king of Argos, behind a series of dunes in order to hide from his wife Juno. Correggio portrays Jupiter as a grey smoke, head and hand reaching down to steal a kiss from Io, in a secret loves embrace. Especially noteworthy is the solid figure of Io, enrapt in sensual pleasure, set against the smoky shape of Jupiter. Although the painting may have been intended for the Duke of Mantua, it was sold along with its companion piece Ganymede Abducted by the Eagle, to Emperor Charles V. "
577272c1edc2cb3880c61e13,Sadko,sadko-1876,ilja-jefimowitsch-repin,Ilja Jefimowitsch Repin,57726d84edc2cb3880b48a43,1876.0,426,https://uploads4.wikiart.org/00142/images/57726d84edc2cb3880b48a43/ilya-repin-sadko-google-art-project.jpg!Large.jpg,600,['literary painting'],['Realism'],"['oil', 'canvas']",[],,Russian Federation,"['Russian Museum, Saint Petersburg, Russia']",
5772785aedc2cb3880d78401,Last Supper (Coburg Panel),last-supper-coburg-panel-1500,matthias-grunewald,Matthias Grünewald,57726d8aedc2cb3880b49857,1500.0,750,https://uploads5.wikiart.org/images/matthias-grünewald/last-supper-coburg-panel.jpg!Large.jpg,431,['religious painting'],['Northern Renaissance'],"['wood', 'tempera']","['Christianity', 'saints-and-apostles', 'Jesus-Christ', 'Last-Supper', 'Meal']",,,[],
5772736aedc2cb3880c89a35,Self-Portrait with Saskia in the Parable of the Prodigal Son,self-portrait-with-saskia-in-the-parable-of-the-prodigal-son,rembrandt-van-rijn,Rembrandt van Rijn,57726d84edc2cb3880b48b73,1635.0,479,https://uploads5.wikiart.org/images/rembrandt/self-portrait-with-saskia-in-the-parable-of-the-prodigal-son.jpg!Large.jpg,600,"['self-portrait', 'religious painting']",['Baroque'],"['oil', 'canvas']","['self-portrait', 'female-portraits', 'Prodigal-Son', 'Drinking', 'Alcoholic beverage']",,,"['Gemäldegalerie Alte Meister, Dresden, Germany']",
57726e31edc2cb3880b61de0,Mill of Heeswijk Sun,mill-of-heeswijk-sun,piet-mondrian,Piet Mondrian,57726d7bedc2cb3880b47ad4,1904.0,423,https://uploads5.wikiart.org/images/piet-mondrian/mill-of-heeswijk-sun.jpg!Large.jpg,600,['cityscape'],['Impressionism'],[],"['mills-and-windmills', 'sunlight', 'Windmill']",,,"[""Noordbrabants Museum, 's-Hertogenbosch, Netherlands""]",
57726eebedc2cb3880b8b60b,Water of the Flowery Mill,water-of-the-flowery-mill,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1944.0,677,https://uploads1.wikiart.org/images/arshile-gorky/water-of-the-flowery-mill.jpg!Large.jpg,600,['abstract'],['Abstract Expressionism'],"['oil', 'canvas']",[],,,"['Metropolitan Museum of Art (Met), New York City, NY, US']",
577270a3edc2cb3880bedced,Flowers in Stone,flowers-in-stone-1939,paul-klee,Paul Klee,57726d81edc2cb3880b483ee,1939.0,480,https://uploads5.wikiart.org/images/paul-klee/flowers-in-stone-1939(1).jpg!Large.jpg,600,['flower painting'],['Expressionism'],[],['flowers-and-plants'],"{'id': '57726d81edc2cb3880b483f6', 'title': 'Late Works'}",,"['Galerie Rosengart, Lucerne, Switzerland']",
57726eeaedc2cb3880b8b4eb,The Artist and His Mother,the-artist-with-his-mother-1936,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1936.0,472,https://uploads7.wikiart.org/images/arshile-gorky/the-artist-with-his-mother-1936.jpg!Large.jpg,600,"['portrait', 'self-portrait']",['Post-Impressionism'],"['oil', 'canvas']","['famous-people', 'group-portraits', 'Arshile-Gorky']",,,"['Whitney Museum of American Art, New York City, NY, US']","[i]The Artist and His Mother[/i] (1926-1936) represents the pinnacle of Arshile Gorky’s figurative paintings. It is based on a photograph of the painter and his mother, taken in 1912 in his native country Armenia. Only three years later, the Ottoman Empire began the systematic extermination of the Armenian people, known as the Armenian Genocide. Even though Gorky and his family survived a death march, the ordeal caused permanent damage. His mother’s health particularly suffered, and in 1919, she died of malnourishment.

Gorky began working on the double portrait in 1926 and worked toward the final version over the next decade. During this period, Gorky made many [url href=https://www.wikiart.org/en/arshile-gorky/the-artists-s-mother]preparatory sketches[/url] and studies. For example, two quick pen sketches drawn side by side were used to set up the composition and arrangement of the painting. In another pencil sketch, the artist created a detailed study for the painting by using a grid with numbered squares to enlarge the drawing. He also created another version of [url href=https://www.wikiart.org/en/arshile-gorky/the-artist-and-his-mother-1942][i]The Artist and His Mother[/i][/url] (ca.1926-1942) in a warmer color palette. Still, this version does not appear to be as sharp and precise in its painterly treatment and finishing touches.

In [i]The Artist and His Mother[/i], Gorky applied and scrapped thin layers to give the surface the soft glow of marble or porcelain. He painted stiff figures in cool and muted colors, blending patches of ochre, blue, green, and brown. The figure of the mother resembles a statue, due to the severe posture and the flat surface of the apron that looks like a smooth piece of marble or stone. In terms of style, [i]The Artist and His Mother[/i] was influenced by the works of [url href=https://www.wikiart.org/en/pablo-picasso]Pablo Picasso[/url], especially the painting [url href=https://www.wikiart.org/en/pablo-picasso/portrait-of-gertrude-stein-1906][i]Portrait of Gertrude Stein[/i][/url] (1906). In this painting and other portraits, like [url href=https://www.wikiart.org/en/arshile-gorky/portrait-of-vartoosh-1937][i]Portrait of Vartoosh[/i][/url] (1936-1937), the artist paid particular attention to the eyes. For Gorky, expressive eyes were characteristic Armenian features. As a child, he might have seen in his native village medieval religious paintings and manuscripts that highlighted these features. Later, while visiting American museums, Gorky discovered Russian icons, and the large eyes in Sumerian and Hittite art, which he associated with his ancestry in the Caucuses.

The horrible events that shaped Gorky’s early life and the traumatic loss of his mother come across in [i]The Artist and His Mother[/i]. When painting the scene, Gorky chose to leave parts unfinished. By erasing the two hands of his mother, he injected a sense of violence into the painting. The figures in Gorky’s art, especially his mother, seem to disintegrate in the same way that memories become more elusive with time. Gorky transformed the old photograph into introspection on his mind: on the canvas, he reconstructed the complex emotional response to the photograph. The statue-like figure of the mother, the hollow eyes, and the numb expression make her seem almost ghost-like. In comparison, the figure of the young boy has three dimensions and a distinctly sad expression. For Gorky, the painting was an expression of personal loss, and for many others, it became a symbol of the tragedy of the Armenian Genocide."
57726ed5edc2cb3880b89229,Portrait of the-Artist's son Jorge Manuel Theotokopoulos,portrait-of-the-artist-s-son-jorge-manuel-theotokopoulos,el-greco,El Greco,57726d7dedc2cb3880b47da2,1603.0,418,https://uploads0.wikiart.org/images/el-greco/portrait-of-the-artist-s-son-jorge-manuel-theotokopoulos.jpg!Large.jpg,600,['portrait'],['Mannerism (Late Renaissance)'],"['oil', 'canvas']","['male-portraits', 'Gentleman']","{'id': '57726d7dedc2cb3880b47dab', 'title': 'Spanish period'}",ToledoSpain,"['Museum of Fine Arts of Seville, Seville, Spain']",
577273c5edc2cb3880c9c245,Young Girl Sitting with a Rabbit,young-girl-sitting-with-a-rabbit-1891,pierre-bonnard,Pierre Bonnard,57726d84edc2cb3880b48bdd,1891.0,266,https://uploads5.wikiart.org/images/pierre-bonnard/young-girl-sitting-with-a-rabbit-1891.jpg!Large.jpg,600,['genre painting'],['Japonism'],"['oil', 'canvas']","['Military camouflage', 'Rabbit']",,,"['National Museum of Western Art, Tokyo, Japan']","Bonnard, like many artists of the late 19th century, was influenced by the art of Japanese wood block prints. These prints were an object of awe for the artist, who was intrigued by the disposal of a representative third dimension of space, and the representation of the forms in two dimensions. Instead of complex light and shading, he flattened out his figures out in decorative patterns and idealized shapes. Young Girl Sitting with a Rabbit also exemplifies some of the traits that characterize Bonnard’s Nabis Period, such as the S-curve of the young girl’s body, the flourishly decorative forms, and as previously mentioned, the flat two dimensional composition."
57726f1eedc2cb3880b961b5,The Body of Abel Found by Adam & Eve,the-body-of-abel-found-by-adam-eve,william-blake,William Blake,57726d7eedc2cb3880b47f24,1825.0,750,https://uploads1.wikiart.org/images/william-blake/the-body-of-abel-found-by-adam-eve.jpg!Large.jpg,582,['religious painting'],['Symbolism'],[],"['Christianity', 'Adam', 'Abel', 'Mythology']",,,[],
5772748aedc2cb3880cc4047,Star of the Hero,star-of-the-hero-1936,nicholas-roerich,Nicholas Roerich,57726d85edc2cb3880b48cef,1936.0,750,https://uploads3.wikiart.org/images/nicholas-roerich/star-of-the-hero-1936(1).jpg!Large.jpg,565,['landscape'],['Symbolism'],"['canvas', 'tempera']","['allegories-and-symbols', 'twilight-and-night', 'stars-and-planets', 'Sky', 'Space', 'Atmosphere', 'night']",,,"['Nicholas Roerich Museum, New York City, NY, US']",
577270a4edc2cb3880bede3d,Hoffmanneske scene,hoffmanneske-scene-1940,paul-klee,Paul Klee,57726d81edc2cb3880b483ee,1940.0,436,https://uploads7.wikiart.org/images/paul-klee/hoffmanneske-scene-1940(1).jpg!Large.jpg,600,['genre painting'],['Surrealism'],[],[],"{'id': '57726d81edc2cb3880b483f6', 'title': 'Late Works'}",,[],
57727ad3edc2cb3880dfc037,Unique Forms of Continuity in Space,unique-forms-of-continuity-in-space-1913,umberto-boccioni,Umberto Boccioni,57726d8fedc2cb3880b4a3f3,1913.0,482,https://uploads1.wikiart.org/images/umberto-boccioni/unique-forms-of-continuity-in-space-1913.jpg!Large.jpg,600,['sculpture'],['Cubism'],['bronze'],"['Statue', 'Bronze sculpture', 'Figurine', 'Classical sculpture', 'Museum']",,MilanItaly,"['Museum of Modern Art (MoMA), New York City, NY, US']","Although Boccioni was a painter first and foremost, his brief forays into sculpture are significant. The speed and fluidity of movement - what Boccioni called ""a synthetic continuity"" - is brilliantly captured in this bronze piece, with the human figure gliding through space, almost as if man himself is becoming machine, moving head-on into forceful winds. Possibly in homage to Auguste Rodin's Walking Man (1877-8), and the classical Greek statue Nike of Samothrace (220-190 B.C.), Boccioni left the sculpture without arms."
57726e40edc2cb3880b690dd,Saint Jerome Writing,saint-jerome-writing,michelangelo-merisi-da-caravaggio,Michelangelo Merisi da Caravaggio,57726d7cedc2cb3880b47b1a,1605.0,750,https://uploads4.wikiart.org/00164/images/caravaggio/saint-jerome-writing-caravaggio-1605-6.jpg!Large.jpg,535,['religious painting'],"['Baroque', 'Tenebrism']","['oil', 'canvas']","['Christianity', 'saints-and-apostles', 'Human body']",,,"['Borghese Gallery, Rome, Italy']",
5772769fedc2cb3880d1ffe1,Father Hidalgo,father-hidalgo-1949,jose-clemente-orozco,José Clemente Orozco,57726d88edc2cb3880b4947f,1949.0,480,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,400,['portrait'],['Muralism'],['fresco'],"['allegories-and-symbols', 'male-portraits', 'famous-people', 'Prophet']",,GuadalajaraMexico,[],
57726ea7edc2cb3880b7ea8b,The Flight into Egypt,flucht-nach-agypten-1657,nicolas-poussin,Nicolas Poussin,57726d7dedc2cb3880b47d0a,1657.0,750,https://uploads6.wikiart.org/00129/images/nicolas-poussin/the-flight-into-egypt.jpg!Large.jpg,547,['religious painting'],['Classicism'],"['oil', 'canvas']","['Christianity', 'Holy-Family', 'Flight-into-Egypt', 'angels-and-archangels', 'Mythology']",,,"['Musée des Beaux-Arts de Lyon, Lyon, France']","This painting is thought to be inspired by a painting of the same theme by Annibale Carracci, an Italian Baroque painter. This painting was bought at auction in 1986 for the price of 1.6 million francs. After its exhibition at the gallery, however, it was recognized as a genuine painting by Poussin, and was given back to the original seller, who raised the asking price to over 15 million euros. The Louvre and Museum of Fine Arts in Lyon were finally able to raise enough money and purchase the painting in 2007, with the final price of 17 million euros. It now resides in the Museum of Fine Arts in Lyon. "
57727019edc2cb3880bcf01a,The Madonna in the Church,madonna-in-der-kirche-1439,jan-van-eyck,Jan van Eyck,57726d80edc2cb3880b48323,1439.0,289,https://uploads5.wikiart.org/images/jan-van-eyck/the-madonna-in-the-church-1439.jpg!Large.jpg,600,['religious painting'],['Northern Renaissance'],"['oil', 'wood']","['Christianity', 'saints-and-apostles', 'Virgin-and-Child']",,,"['Gemäldegalerie, Berlin, Germany']",
57726f28edc2cb3880b9cd1d,58 (52) Sudden Shower over Shin-Ōhashi bridge and Atake,sudden-shower-over-shin-ohashi-bridge-at-atake-from-one-hundred-views-of-edo-1856-colour-1856,utagawa-hiroshige,Utagawa Hiroshige,57726d7eedc2cb3880b47fec,1857.0,398,https://uploads5.wikiart.org/images/hiroshige/sudden-shower-over-shin-ohashi-bridge-at-atake-from-one-hundred-views-of-edo-1856-colour-1856(1).jpg!Large.jpg,600,['landscape'],['Ukiyo-e'],['woodcut'],['rain-and-fog'],,,"['Tokyo Fuji Art Museum, Tokyo, Japan']",
5772708fedc2cb3880be6035,Saladin,saladin,gustave-dore,Gustave Doré,57726d81edc2cb3880b48481,,456,https://uploads0.wikiart.org/images/gustave-dore/saladin.jpg!Large.jpg,600,['illustration'],['Romanticism'],[],"['famous-people', 'knights-and-warriors', 'fictional-characters', ""J-F.-Michaud-'Bibliotheque-des-Croisades'"", 'Saladin', 'Stock photography']",,,[],
577273c7edc2cb3880c9c48f,Carp leaping up a cascade,carp-leaping-up-a-cascade,katsushika-hokusai,Katsushika Hokusai,57726d84edc2cb3880b48c21,,212,https://uploads6.wikiart.org/images/katsushika-hokusai/carp-leaping-up-a-cascade.jpg!Large.jpg,600,['animal painting'],['Ukiyo-e'],[],"['animals', 'fish', 'Tire', 'Automotive tire']",,,[],
57726f58edc2cb3880ba7503,The Madhouse,the-madhouse-1814,francisco-de-goya,Francisco de Goya,57726d7fedc2cb3880b480ca,1814.0,750,https://uploads3.wikiart.org/images/francisco-goya/the-madhouse-1814.jpg!Large.jpg,460,['genre painting'],['Romanticism'],"['oil', 'canvas']",['hospitals-and-pharmacies'],,,"['Real Academia de Bellas Artes de San Fernando, Madrid, Spain']",
57726f1eedc2cb3880b961f5,The Ghost of a Flea,the-ghost-of-a-flea-1820,william-blake,William Blake,57726d7eedc2cb3880b47f24,1820.0,459,https://uploads8.wikiart.org/images/william-blake/the-ghost-of-a-flea-1820.jpg,599,['mythological painting'],['Symbolism'],"['panel', 'tempera']","['devils-and-demons', 'Mythology']",,,"['Tate Modern, London, UK']",
